Event,GameNo,White,Black,WhiteElo,BlackElo,WhiteRD,BlackRD,TimeControl,Date,Time,ECO,PlyCount,Result,Moves,White_Move_1,Black_Move_1,White_Move_2,Black_Move_2,White_Move_3,Black_Move_3,White_Move_4,Black_Move_4,White_Move_5,Black_Move_5,White_Move_6,Black_Move_6,White_Move_7,Black_Move_7,White_Move_8,Black_Move_8,White_Move_9,Black_Move_9,White_Move_10,Black_Move_10,White_Move_11,Black_Move_11,White_Move_12,Black_Move_12,White_Move_13,Black_Move_13,White_Move_14,Black_Move_14,White_Move_15,Black_Move_15,White_Move_16,Black_Move_16,White_Move_17,Black_Move_17,White_Move_18,Black_Move_18,White_Move_19,Black_Move_19,White_Move_20,Black_Move_20,White_Move_21,Black_Move_21,White_Move_22,Black_Move_22,White_Move_23,Black_Move_23,White_Move_24,Black_Move_24,White_Move_25,Black_Move_25,White_Move_26,Black_Move_26,White_Move_27,Black_Move_27,White_Move_28,Black_Move_28,White_Move_29,Black_Move_29,White_Move_30,Black_Move_30,White_Move_31,Black_Move_31,White_Move_32,Black_Move_32,White_Move_33,Black_Move_33,White_Move_34,Black_Move_34,White_Move_35,Black_Move_35,White_Move_36,Black_Move_36,White_Move_37,Black_Move_37,White_Move_38,Black_Move_38,White_Move_39,Black_Move_39,White_Move_40,Black_Move_40,White_Move_41,Black_Move_41,White_Move_42,Black_Move_42,White_Move_43,Black_Move_43,White_Move_44,Black_Move_44,White_Move_45,Black_Move_45,White_Move_46,Black_Move_46,White_Move_47,Black_Move_47,White_Move_48,Black_Move_48,White_Move_49,Black_Move_49,White_Move_50,Black_Move_50,White_Move_51,Black_Move_51,White_Move_52,Black_Move_52,White_Move_53,Black_Move_53,White_Move_54,Black_Move_54,White_Move_55,Black_Move_55,White_Move_56,Black_Move_56,White_Move_57,Black_Move_57,White_Move_58,Black_Move_58,White_Move_59,Black_Move_59,White_Move_60,Black_Move_60,White_Move_61,Black_Move_61,White_Move_62,Black_Move_62,White_Move_63,Black_Move_63,White_Move_64,Black_Move_64,White_Move_65,Black_Move_65,White_Move_66,Black_Move_66,White_Move_67,Black_Move_67,White_Move_68,Black_Move_68,White_Move_69,Black_Move_69,White_Move_70,Black_Move_70,White_Move_71,Black_Move_71,White_Move_72,Black_Move_72,White_Move_73,Black_Move_73,White_Move_74,Black_Move_74,White_Move_75,Black_Move_75,White_Move_76,Black_Move_76,White_Move_77,Black_Move_77,White_Move_78,Black_Move_78,White_Move_79,Black_Move_79,White_Move_80,Black_Move_80,White_Move_81,Black_Move_81,White_Move_82,Black_Move_82,White_Move_83,Black_Move_83,White_Move_84,Black_Move_84,White_Move_85,Black_Move_85,White_Move_86,Black_Move_86,White_Move_87,Black_Move_87,White_Move_88,Black_Move_88,White_Move_89,Black_Move_89,White_Move_90,Black_Move_90,White_Move_91,Black_Move_91,White_Move_92,Black_Move_92,White_Move_93,Black_Move_93,White_Move_94,Black_Move_94,White_Move_95,Black_Move_95,White_Move_96,Black_Move_96,White_Move_97,Black_Move_97,White_Move_98,Black_Move_98,White_Move_99,Black_Move_99,White_Move_100,Black_Move_100,White_Move_101,Black_Move_101,White_Move_102,Black_Move_102,White_Move_103,Black_Move_103,White_Move_104,Black_Move_104,White_Move_105,Black_Move_105,White_Move_106,Black_Move_106,White_Move_107,Black_Move_107,White_Move_108,Black_Move_108,White_Move_109,Black_Move_109,White_Move_110,Black_Move_110,White_Move_111,Black_Move_111,White_Move_112,Black_Move_112,White_Move_113,Black_Move_113,White_Move_114,Black_Move_114,White_Move_115,Black_Move_115,White_Move_116,Black_Move_116,White_Move_117,Black_Move_117,White_Move_118,Black_Move_118,White_Move_119,Black_Move_119,White_Move_120,Black_Move_120,White_Move_121,Black_Move_121,White_Move_122,Black_Move_122,White_Move_123,Black_Move_123,White_Move_124,Black_Move_124,White_Move_125,Black_Move_125,White_Move_126,Black_Move_126,White_Move_127,Black_Move_127,White_Move_128,Black_Move_128,White_Move_129,Black_Move_129,White_Move_130,Black_Move_130,White_Move_131,Black_Move_131,White_Move_132,Black_Move_132,White_Move_133,Black_Move_133,White_Move_134,Black_Move_134,White_Move_135,Black_Move_135,White_Move_136,Black_Move_136,White_Move_137,Black_Move_137,White_Move_138,Black_Move_138,White_Move_139,Black_Move_139,White_Move_140,Black_Move_140,White_Move_141,Black_Move_141,White_Move_142,Black_Move_142,White_Move_143,Black_Move_143,White_Move_144,Black_Move_144,White_Move_145,Black_Move_145,White_Move_146,Black_Move_146,White_Move_147,Black_Move_147,White_Move_148,Black_Move_148,White_Move_149,Black_Move_149,White_Move_150,Black_Move_150,White_Move_151,Black_Move_151,White_Move_152,Black_Move_152,White_Move_153,Black_Move_153,White_Move_154,Black_Move_154,White_Move_155,Black_Move_155,White_Move_156,Black_Move_156,White_Move_157,Black_Move_157,White_Move_158,Black_Move_158,White_Move_159,Black_Move_159,White_Move_160,Black_Move_160,White_Move_161,Black_Move_161,White_Move_162,Black_Move_162,White_Move_163,Black_Move_163,White_Move_164,Black_Move_164,White_Move_165,Black_Move_165,White_Move_166,Black_Move_166,White_Move_167,Black_Move_167
FICS rated standard game,531957360,ercolgi,Luzilein,1699,1457,54.3,36.0,900+0,2023.12.18,15:22:00,C26,63,1-0,e4 e5 Nc3 Nf6 Bc4 Bc5 Nf3 Ng4 d4 exd4 Nxd4 Bxd4 Qxd4 Qf6 Qxf6 Nxf6 e5 Ng4 O-O Nxe5 Re1 d6 f4 O-O fxe5 Re8 Rf1 Rxe5 Bxf7+ Kh8 Bf4 Rf5 Be3 Rxf1+ Rxf1 Nd7 Nd5 Ne5 Nxc7 Rb8 Bd5 h6 Rf8+ Kh7 Be4+ g6 Bd4 a5 Nd5 Kg7 Rd8 Kf7 Rxd6 Be6 Bxe5 b5 Nf4 Re8 Bxg6+ Ke7 Rxe6+ Kd7 Bxe8+,e4,e5,Nc3,Nf6,Bc4,Bc5,Nf3,Ng4,d4,exd4,Nxd4,Bxd4,Qxd4,Qf6,Qxf6,Nxf6,e5,Ng4,O-O,Nxe5,Re1,d6,f4,O-O,fxe5,Re8,Rf1,Rxe5,Bxf7+,Kh8,Bf4,Rf5,Be3,Rxf1+,Rxf1,Nd7,Nd5,Ne5,Nxc7,Rb8,Bd5,h6,Rf8+,Kh7,Be4+,g6,Bd4,a5,Nd5,Kg7,Rd8,Kf7,Rxd6,Be6,Bxe5,b5,Nf4,Re8,Bxg6+,Ke7,Rxe6+,Kd7,Bxe8+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,531957353,Duun,BerndBinder,1796,1763,64.0,30.5,900+0,2023.12.18,15:12:00,E53,71,1-0,d4 d5 c4 e6 Nc3 Bb4 Nf3 Nf6 e3 O-O Bd3 c5 O-O cxd4 Nxd4 dxc4 Bxc4 Nc6 Nxc6 bxc6 Qc2 Bxc3 Qxc3 a5 b3 Ba6 Ba3 Bxc4 Qxc4 Re8 Qxc6 Rc8 Qb5 Rc2 Rfd1 Rd2 Qf1 Qd7 Rxd2 Qxd2 Qd1 Rd8 Qxd2 Rxd2 Bc5 Ne4 Bd4 Rxf2 Rc1 h6 Rc8+ Kh7 a4 Rd2 h3 Rd3 Rc7 Rxb3 Rxf7 Rb1+ Kh2 Kg6 Rxg7+ Kh5 Be5 Rb4 Bf4 Ng5 g4+ Kh4 Bg3#,d4,d5,c4,e6,Nc3,Bb4,Nf3,Nf6,e3,O-O,Bd3,c5,O-O,cxd4,Nxd4,dxc4,Bxc4,Nc6,Nxc6,bxc6,Qc2,Bxc3,Qxc3,a5,b3,Ba6,Ba3,Bxc4,Qxc4,Re8,Qxc6,Rc8,Qb5,Rc2,Rfd1,Rd2,Qf1,Qd7,Rxd2,Qxd2,Qd1,Rd8,Qxd2,Rxd2,Bc5,Ne4,Bd4,Rxf2,Rc1,h6,Rc8+,Kh7,a4,Rd2,h3,Rd3,Rc7,Rxb3,Rxf7,Rb1+,Kh2,Kg6,Rxg7+,Kh5,Be5,Rb4,Bf4,Ng5,g4+,Kh4,Bg3#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,531957350,fedand,Cantabrico,1498,1449,64.9,27.6,900+0,2023.12.18,15:27:00,C45,25,1-0,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 d6 Bc4 Nf6 O-O Be7 Bg5 O-O Nc3 Be6 Bxe6 fxe6 e5 dxe5 Qxe5 Qd5 Nxd5,e4,e5,Nf3,Nc6,d4,exd4,Nxd4,Nxd4,Qxd4,d6,Bc4,Nf6,O-O,Be7,Bg5,O-O,Nc3,Be6,Bxe6,fxe6,e5,dxe5,Qxe5,Qd5,Nxd5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,531957344,mcstorytaller,LNO,1891,1911,31.0,42.3,900+15,2023.12.18,15:04:00,C02,168,1/2-1/2,e4 e6 d4 d5 e5 c5 c3 Nc6 Nf3 Qb6 a3 cxd4 cxd4 Bd7 b4 Rc8 Bb2 Be7 Bd3 f5 exf6 Nxf6 Nbd2 O-O O-O Ng4 h3 Nf6 Nb3 Ne4 Ne5 Nxe5 Bxe4 Nc4 Bxh7+ Kxh7 Qc2+ Kg8 Nc5 Bxc5 dxc5 Nxb2 Qxb2 Qd8 f4 Qf6 Qf2 Bb5 Rfe1 Qxf4 Qxf4 Rxf4 Rxe6 Rcf8 a4 Bc4 b5 Rf1+ Rxf1 Rxf1+ Kh2 Ra1 c6 bxc6 bxc6 Ba6 c7 Bc8 Re8+ Kf7 Rxc8 Rc1 Rd8 Rxc7 Rxd5 Ke6 Rb5 g6 a5 Kf6 h4 Kg7 g4 Kh6 Kg3 Rc3+ Kf4 Rc4+ Kf3 Rc3+ Ke2 Rg3 g5+ Kh5 Kf2 Ra3 Ke2 Kxh4 Kd2 Kg4 Kc2 Kf4 Kb2 Ra4 Kb3 Ra1 Kb2 Ra4 Kc3 Ra1 Kc4 Rc1+ Kb4 Rb1+ Kc5 Rc1+ Kd6 Rg1 Kc6 Rxg5 Rxg5 Kxg5 Kb7 Kf4 Kxa7 g5 a6 g4 Kb8 g3 a7 g2 a8=Q g1=Q Qa4+ Ke5 Qb5+ Kd6 Qa6+ Kd5 Qb7+ Kd6 Qc7+ Kd5 Qd7+ Ke4 Qe6+ Kd3 Qb3+ Ke2 Qc4+ Ke1 Qc1+ Kf2 Qc5+ Kf1 Qc1+ Kf2 Qf4+ Ke1 Qe4+ Kf1 Qb1+ Kg2 Qg6+ Kh1 Qxg1+ Kxg1,e4,e6,d4,d5,e5,c5,c3,Nc6,Nf3,Qb6,a3,cxd4,cxd4,Bd7,b4,Rc8,Bb2,Be7,Bd3,f5,exf6,Nxf6,Nbd2,O-O,O-O,Ng4,h3,Nf6,Nb3,Ne4,Ne5,Nxe5,Bxe4,Nc4,Bxh7+,Kxh7,Qc2+,Kg8,Nc5,Bxc5,dxc5,Nxb2,Qxb2,Qd8,f4,Qf6,Qf2,Bb5,Rfe1,Qxf4,Qxf4,Rxf4,Rxe6,Rcf8,a4,Bc4,b5,Rf1+,Rxf1,Rxf1+,Kh2,Ra1,c6,bxc6,bxc6,Ba6,c7,Bc8,Re8+,Kf7,Rxc8,Rc1,Rd8,Rxc7,Rxd5,Ke6,Rb5,g6,a5,Kf6,h4,Kg7,g4,Kh6,Kg3,Rc3+,Kf4,Rc4+,Kf3,Rc3+,Ke2,Rg3,g5+,Kh5,Kf2,Ra3,Ke2,Kxh4,Kd2,Kg4,Kc2,Kf4,Kb2,Ra4,Kb3,Ra1,Kb2,Ra4,Kc3,Ra1,Kc4,Rc1+,Kb4,Rb1+,Kc5,Rc1+,Kd6,Rg1,Kc6,Rxg5,Rxg5,Kxg5,Kb7,Kf4,Kxa7,g5,a6,g4,Kb8,g3,a7,g2,a8=Q,g1=Q,Qa4+,Ke5,Qb5+,Kd6,Qa6+,Kd5,Qb7+,Kd6,Qc7+,Kd5,Qd7+,Ke4,Qe6+,Kd3,Qb3+,Ke2,Qc4+,Ke1,Qc1+,Kf2,Qc5+,Kf1,Qc1+,Kf2,Qf4+,Ke1,Qe4+,Kf1,Qb1+,Kg2,Qg6+,Kh1,Qxg1+,Kxg1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,531957334,mhmf,blore,1792,1975,35.4,21.1,900+0,2023.12.18,15:19:00,C55,53,1-0,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Be7 O-O O-O h3 d5 exd5 Nxd5 c3 Nb6 Bb5 Bd7 Nbd2 Bf6 Ne4 Be7 Bxc6 Bxc6 Nxe5 Bd5 Bf4 Be6 d4 Nd5 Bh2 c6 Qh5 Nf6 Nxf6+ Bxf6 f4 g6 Qe2 Bxe5 fxe5 b5 b3 a5 Qf2 a4 b4 a3 Bf4 Qd5 Bh6 Rfe8 Qf6,e4,e5,Nf3,Nc6,Bc4,Nf6,d3,Be7,O-O,O-O,h3,d5,exd5,Nxd5,c3,Nb6,Bb5,Bd7,Nbd2,Bf6,Ne4,Be7,Bxc6,Bxc6,Nxe5,Bd5,Bf4,Be6,d4,Nd5,Bh2,c6,Qh5,Nf6,Nxf6+,Bxf6,f4,g6,Qe2,Bxe5,fxe5,b5,b3,a5,Qf2,a4,b4,a3,Bf4,Qd5,Bh6,Rfe8,Qf6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,531957294,Luzilein,borell,1446,1573,36.1,29.7,900+0,2023.12.18,14:56:00,B07,87,1-0,e4 d6 Nf3 e6 e5 dxe5 Nxe5 Qf6 Nf3 a6 Bc4 Nc6 a4 Nge7 O-O Ng6 Bd3 Nge5 Nxe5 Nxe5 Re1 Nxd3 cxd3 Bd7 Nc3 Bc6 Ne4 Bxe4 Rxe4 O-O-O Qc2 Bd6 Ra2 Qh6 g3 f5 Rc4 f4 h4 g5 d4 gxh4 d3 hxg3 fxg3 Rhg8 Qf2 Qh4 Bxf4 Bxf4 d5 Rxg3+ Kf1 Qh3+ Ke2 Re3+ Kd1 Qh1+ Kc2 Rf3 Qe2 Rxd5 Qxe6+ Rd7 Qe8+ Rd8 Qe6+ Kb8 Rxf4 Qh2+ Kb3 Rfxd3+ Kb4 Qxf4+ Qc4 R8d4 b3 Rxc4+ bxc4 Rd4 Rc2 Qd6+ Kc3 Rd3+ Kb2 Qb4+ Kc1,e4,d6,Nf3,e6,e5,dxe5,Nxe5,Qf6,Nf3,a6,Bc4,Nc6,a4,Nge7,O-O,Ng6,Bd3,Nge5,Nxe5,Nxe5,Re1,Nxd3,cxd3,Bd7,Nc3,Bc6,Ne4,Bxe4,Rxe4,O-O-O,Qc2,Bd6,Ra2,Qh6,g3,f5,Rc4,f4,h4,g5,d4,gxh4,d3,hxg3,fxg3,Rhg8,Qf2,Qh4,Bxf4,Bxf4,d5,Rxg3+,Kf1,Qh3+,Ke2,Re3+,Kd1,Qh1+,Kc2,Rf3,Qe2,Rxd5,Qxe6+,Rd7,Qe8+,Rd8,Qe6+,Kb8,Rxf4,Qh2+,Kb3,Rfxd3+,Kb4,Qxf4+,Qc4,R8d4,b3,Rxc4+,bxc4,Rd4,Rc2,Qd6+,Kc3,Rd3+,Kb2,Qb4+,Kc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,531957293,CarveItUp,ercolgi,1823,1705,34.3,54.7,900+0,2023.12.18,14:55:00,C44,81,1-0,e4 e5 Nf3 Nc6 c3 Nf6 d4 exd4 e5 Ng4 cxd4 Bb4+ Nc3 d5 Bb5 Bd7 Bxc6 Bxc6 O-O Qd7 h3 h5 Bf4 O-O-O Ng5 Nh6 Qxh5 g6 Qf3 Nf5 Rad1 Nh4 Qg4 Nf5 Rfe1 Rh4 Qe2 Re8 e6 fxe6 Be5 Qe7 Nf3 Rh7 a3 Bd6 b4 g5 b5 Bd7 a4 Rg8 g4 Nh4 Bxd6 Nxf3+ Qxf3 Qxd6 Re5 Rf8 Qg3 Qa3 Nb1 Qb2 Rxg5 Qe2 Nc3 Qc2 Qd3 Qxf2+ Kh1 Rfh8 Rg8+ Rxg8 Qxh7 Qf3+ Kh2 Qf4+ Kg2 Rf8 Qc2,e4,e5,Nf3,Nc6,c3,Nf6,d4,exd4,e5,Ng4,cxd4,Bb4+,Nc3,d5,Bb5,Bd7,Bxc6,Bxc6,O-O,Qd7,h3,h5,Bf4,O-O-O,Ng5,Nh6,Qxh5,g6,Qf3,Nf5,Rad1,Nh4,Qg4,Nf5,Rfe1,Rh4,Qe2,Re8,e6,fxe6,Be5,Qe7,Nf3,Rh7,a3,Bd6,b4,g5,b5,Bd7,a4,Rg8,g4,Nh4,Bxd6,Nxf3+,Qxf3,Qxd6,Re5,Rf8,Qg3,Qa3,Nb1,Qb2,Rxg5,Qe2,Nc3,Qc2,Qd3,Qxf2+,Kh1,Rfh8,Rg8+,Rxg8,Qxh7,Qf3+,Kh2,Qf4+,Kg2,Rf8,Qc2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,531957284,Knightmike,hecklepeckle,1735,1713,54.3,35.7,900+0,2023.12.18,15:04:00,B00,92,0-1,e4 e5 d4 Nc6 d5 Nce7 Nf3 Ng6 Bd3 d6 Bg5 Be7 h4 h6 Be3 Nf6 h5 Nf8 Nbd2 Bg4 c4 Bxh5 Rxh5 Nxh5 Nxe5 Nf6 Ng4 N8d7 Nxf6+ Bxf6 Qc2 Ne5 Nf3 Nxd3+ Qxd3 O-O O-O-O Be5 Nxe5 dxe5 f4 exf4 Bxf4 Rc8 Qg3 Qf6 e5 Qg6 Qxg6 fxg6 g3 g5 Be3 Rf3 Bxa7 b6 d6 cxd6 Rxd6 Rxc4+ Kd2 b5 Rd8+ Kh7 e6 Re4 Rd6 Rxg3 Bc5 Rg2+ Kd3 Rge2 Rb6 Rxe6 Rxb5 g4 a4 g3 a5 g2 Rb6 R2e5 Bd4 Re1 Rxe6 Rxe6 b4 Rd6 Ke2 Rxd4 Kf2 Rxb4,e4,e5,d4,Nc6,d5,Nce7,Nf3,Ng6,Bd3,d6,Bg5,Be7,h4,h6,Be3,Nf6,h5,Nf8,Nbd2,Bg4,c4,Bxh5,Rxh5,Nxh5,Nxe5,Nf6,Ng4,N8d7,Nxf6+,Bxf6,Qc2,Ne5,Nf3,Nxd3+,Qxd3,O-O,O-O-O,Be5,Nxe5,dxe5,f4,exf4,Bxf4,Rc8,Qg3,Qf6,e5,Qg6,Qxg6,fxg6,g3,g5,Be3,Rf3,Bxa7,b6,d6,cxd6,Rxd6,Rxc4+,Kd2,b5,Rd8+,Kh7,e6,Re4,Rd6,Rxg3,Bc5,Rg2+,Kd3,Rge2,Rb6,Rxe6,Rxb5,g4,a4,g3,a5,g2,Rb6,R2e5,Bd4,Re1,Rxe6,Rxe6,b4,Rd6,Ke2,Rxd4,Kf2,Rxb4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,531957270,stocknok,Mariorichard,1654,1690,52.2,20.8,900+0,2023.12.18,15:15:00,C23,23,1-0,e4 e5 Bc4 Nc6 a3 d6 h3 Nf6 Nc3 Be7 d3 h6 Nge2 O-O O-O Nh7 f4 exf4 Nxf4 Bg5 Ng6 Re8 Bxf7#,e4,e5,Bc4,Nc6,a3,d6,h3,Nf6,Nc3,Be7,d3,h6,Nge2,O-O,O-O,Nh7,f4,exf4,Nxf4,Bg5,Ng6,Re8,Bxf7#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,531957264,Cantabrico,anwaltczn,1440,1502,27.7,77.4,900+0,2023.12.18,15:07:00,A48,47,1-0,d4 Nf6 Nf3 g6 h3 Bg7 Bf4 d6 e3 O-O Be2 Nbd7 Nbd2 Nh5 Bh2 e5 dxe5 dxe5 e4 Nf4 Bxf4 exf4 c3 Ne5 Nxe5 Bxe5 Nf3 Qe7 Nxe5 Qxe5 Bf3 Be6 O-O Rad8 Qc2 c6 Rad1 f5 exf5 Bxf5 Qb3+ Be6 Qxb7 Bxa2 Bxc6 Qe2 Rde1,d4,Nf6,Nf3,g6,h3,Bg7,Bf4,d6,e3,O-O,Be2,Nbd7,Nbd2,Nh5,Bh2,e5,dxe5,dxe5,e4,Nf4,Bxf4,exf4,c3,Ne5,Nxe5,Bxe5,Nf3,Qe7,Nxe5,Qxe5,Bf3,Be6,O-O,Rad8,Qc2,c6,Rad1,f5,exf5,Bxf5,Qb3+,Be6,Qxb7,Bxa2,Bxc6,Qe2,Rde1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,531957256,floare,Ongashiyo,2022,1975,42.8,44.1,900+0,2023.12.18,14:58:00,C42,85,1-0,e4 e5 Nf3 Nf6 Nxe5 Qe7 Nf3 Qxe4+ Be2 Be7 O-O d6 Re1 Qc6 Nc3 a6 d3 O-O Nd4 Qb6 Nb3 c5 Bf3 Be6 Be3 d5 Na4 Qc7 Naxc5 Bxc5 Nxc5 b6 Nxe6 fxe6 Bd4 Qd7 Bxb6 Nc6 Bc5 Rf7 d4 Rb8 b3 Ne8 Qe2 Rf6 Qxa6 Nd6 Bxd6 Qxd6 c3 Rbf8 Re3 Qd7 Qe2 Ne7 Re1 Kf7 Bg4 Ng6 Bxe6+ Rxe6 Rxe6 Kg8 g3 Qc8 Rxg6 hxg6 Qe6+ Qxe6 Rxe6 Rc8 Re3 Ra8 a4 Rb8 b4 Kf7 a5 g5 g4 g6 Kg2 Kf6 Kf1,e4,e5,Nf3,Nf6,Nxe5,Qe7,Nf3,Qxe4+,Be2,Be7,O-O,d6,Re1,Qc6,Nc3,a6,d3,O-O,Nd4,Qb6,Nb3,c5,Bf3,Be6,Be3,d5,Na4,Qc7,Naxc5,Bxc5,Nxc5,b6,Nxe6,fxe6,Bd4,Qd7,Bxb6,Nc6,Bc5,Rf7,d4,Rb8,b3,Ne8,Qe2,Rf6,Qxa6,Nd6,Bxd6,Qxd6,c3,Rbf8,Re3,Qd7,Qe2,Ne7,Re1,Kf7,Bg4,Ng6,Bxe6+,Rxe6,Rxe6,Kg8,g3,Qc8,Rxg6,hxg6,Qe6+,Qxe6,Rxe6,Rc8,Re3,Ra8,a4,Rb8,b4,Kf7,a5,g5,g4,g6,Kg2,Kf6,Kf1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
