Event,GameNo,White,Black,WhiteElo,BlackElo,WhiteRD,BlackRD,TimeControl,Date,Time,ECO,PlyCount,Result,Moves,White_Move_1,Black_Move_1,White_Move_2,Black_Move_2,White_Move_3,Black_Move_3,White_Move_4,Black_Move_4,White_Move_5,Black_Move_5,White_Move_6,Black_Move_6,White_Move_7,Black_Move_7,White_Move_8,Black_Move_8,White_Move_9,Black_Move_9,White_Move_10,Black_Move_10,White_Move_11,Black_Move_11,White_Move_12,Black_Move_12,White_Move_13,Black_Move_13,White_Move_14,Black_Move_14,White_Move_15,Black_Move_15,White_Move_16,Black_Move_16,White_Move_17,Black_Move_17,White_Move_18,Black_Move_18,White_Move_19,Black_Move_19,White_Move_20,Black_Move_20,White_Move_21,Black_Move_21,White_Move_22,Black_Move_22,White_Move_23,Black_Move_23,White_Move_24,Black_Move_24,White_Move_25,Black_Move_25,White_Move_26,Black_Move_26,White_Move_27,Black_Move_27,White_Move_28,Black_Move_28,White_Move_29,Black_Move_29,White_Move_30,Black_Move_30,White_Move_31,Black_Move_31,White_Move_32,Black_Move_32,White_Move_33,Black_Move_33,White_Move_34,Black_Move_34,White_Move_35,Black_Move_35,White_Move_36,Black_Move_36,White_Move_37,Black_Move_37,White_Move_38,Black_Move_38,White_Move_39,Black_Move_39,White_Move_40,Black_Move_40,White_Move_41,Black_Move_41,White_Move_42,Black_Move_42,White_Move_43,Black_Move_43,White_Move_44,Black_Move_44,White_Move_45,Black_Move_45,White_Move_46,Black_Move_46,White_Move_47,Black_Move_47,White_Move_48,Black_Move_48,White_Move_49,Black_Move_49,White_Move_50,Black_Move_50,White_Move_51,Black_Move_51,White_Move_52,Black_Move_52,White_Move_53,Black_Move_53,White_Move_54,Black_Move_54,White_Move_55,Black_Move_55,White_Move_56,Black_Move_56,White_Move_57,Black_Move_57,White_Move_58,Black_Move_58,White_Move_59,Black_Move_59,White_Move_60,Black_Move_60,White_Move_61,Black_Move_61,White_Move_62,Black_Move_62,White_Move_63,Black_Move_63,White_Move_64,Black_Move_64,White_Move_65,Black_Move_65,White_Move_66,Black_Move_66,White_Move_67,Black_Move_67,White_Move_68,Black_Move_68,White_Move_69,Black_Move_69,White_Move_70,Black_Move_70,White_Move_71,Black_Move_71,White_Move_72,Black_Move_72,White_Move_73,Black_Move_73,White_Move_74,Black_Move_74,White_Move_75,Black_Move_75,White_Move_76,Black_Move_76,White_Move_77,Black_Move_77,White_Move_78,Black_Move_78,White_Move_79,Black_Move_79,White_Move_80,Black_Move_80,White_Move_81,Black_Move_81,White_Move_82,Black_Move_82,White_Move_83,Black_Move_83,White_Move_84,Black_Move_84,White_Move_85,Black_Move_85,White_Move_86,Black_Move_86,White_Move_87,Black_Move_87,White_Move_88,Black_Move_88,White_Move_89,Black_Move_89,White_Move_90,Black_Move_90,White_Move_91,Black_Move_91,White_Move_92,Black_Move_92,White_Move_93,Black_Move_93,White_Move_94,Black_Move_94,White_Move_95,Black_Move_95,White_Move_96,Black_Move_96,White_Move_97,Black_Move_97,White_Move_98,Black_Move_98,White_Move_99,Black_Move_99,White_Move_100,Black_Move_100,White_Move_101,Black_Move_101,White_Move_102,Black_Move_102,White_Move_103,Black_Move_103,White_Move_104,Black_Move_104,White_Move_105,Black_Move_105,White_Move_106,Black_Move_106,White_Move_107,Black_Move_107,White_Move_108,Black_Move_108,White_Move_109,Black_Move_109,White_Move_110,Black_Move_110,White_Move_111,Black_Move_111,White_Move_112,Black_Move_112,White_Move_113,Black_Move_113,White_Move_114,Black_Move_114,White_Move_115,Black_Move_115,White_Move_116,Black_Move_116,White_Move_117,Black_Move_117,White_Move_118,Black_Move_118,White_Move_119,Black_Move_119,White_Move_120,Black_Move_120,White_Move_121,Black_Move_121,White_Move_122,Black_Move_122,White_Move_123,Black_Move_123,White_Move_124,Black_Move_124,White_Move_125,Black_Move_125,White_Move_126,Black_Move_126,White_Move_127,Black_Move_127,White_Move_128,Black_Move_128,White_Move_129,Black_Move_129,White_Move_130,Black_Move_130,White_Move_131,Black_Move_131,White_Move_132,Black_Move_132,White_Move_133,Black_Move_133,White_Move_134,Black_Move_134,White_Move_135,Black_Move_135,White_Move_136,Black_Move_136,White_Move_137,Black_Move_137,White_Move_138,Black_Move_138
FICS rated standard game,475738418,prawngrabber,prsdnt,1726,1789,0.0,0.0,3600+0,2020.12.27,03:38:00,B20,77,1-0,e4 c5 b3 d6 Bb2 e6 d3 Nf6 Nd2 Be7 Nc4 b5 Ne3 O-O a4 bxa4 Rxa4 Bd7 Ra1 Nc6 Nf3 Ne8 g3 Bf6 Bxf6 Qxf6 Bg2 Qc3+ Nd2 Nb4 O-O Bb5 Ndc4 Bxc4 bxc4 Nc7 e5 d5 cxd5 Ncxd5 Nxd5 exd5 f4 Nxc2 Rc1 Qd4+ Rf2 Ne3 Qe2 Rab8 Re1 Nxg2 Kxg2 Rb3 e6 f6 e7 Re8 Qe6+ Kh8 Qf7 Rbb8 Rfe2 Qxd3 Re3 Qf5 Re5 Qd7 Rxd5 Qb7 Kg1 c4 Rd8 Qb6+ Kf1 Rbxd8 exd8=Q,e4,c5,b3,d6,Bb2,e6,d3,Nf6,Nd2,Be7,Nc4,b5,Ne3,O-O,a4,bxa4,Rxa4,Bd7,Ra1,Nc6,Nf3,Ne8,g3,Bf6,Bxf6,Qxf6,Bg2,Qc3+,Nd2,Nb4,O-O,Bb5,Ndc4,Bxc4,bxc4,Nc7,e5,d5,cxd5,Ncxd5,Nxd5,exd5,f4,Nxc2,Rc1,Qd4+,Rf2,Ne3,Qe2,Rab8,Re1,Nxg2,Kxg2,Rb3,e6,f6,e7,Re8,Qe6+,Kh8,Qf7,Rbb8,Rfe2,Qxd3,Re3,Qf5,Re5,Qd7,Rxd5,Qb7,Kg1,c4,Rd8,Qb6+,Kf1,Rbxd8,exd8=Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,475738417,asmena,AntonioZ,1742,1771,0.0,0.0,900+0,2020.12.27,04:12:00,A00,120,0-1,g3 d5 Bg2 e6 f3 Be7 e3 Nf6 d3 c6 c3 Bd7 d4 Na6 b3 Nc7 Ne2 h6 O-O O-O h3 Nh7 Kh2 Bd6 e4 dxe4 fxe4 f6 Nd2 e5 Nf3 exd4 cxd4 Qe7 Nh4 Qf7 Nf5 Bxf5 exf5 Rfe8 Bf4 Bxf4 Nxf4 Ng5 d5 Rad8 Qc2 Nxd5 Qc4 Kh7 h4 Nxf4 Qxf4 Qh5 Kg1 Re5 hxg5 hxg5 Qc4 g4 Rf4 Rde8 Raf1 Qh6 Rxg4 b5 Qf4 Qxf4 Rgxf4 Re3 Kh2 g5 Rd4 Kg7 Rd7+ R3e7 Rxe7+ Rxe7 Bxc6 a6 a4 Re5 a5 Re2+ Kh3 Re3 b4 Rb3 Bb7 Rxb4 Bxa6 Rb2 Bb7 Ra2 a6 b4 Rb1 Ra4 Rb3 Ra5 g4 Ra3 a7 Rxb3+ Kg2 Ra3 a8=Q Rxa8 Bxa8 b3 Be4 b2 Kf3 Kf7 Ke3 Ke7 Kd4 Kd6 Bd5 b1=Q,g3,d5,Bg2,e6,f3,Be7,e3,Nf6,d3,c6,c3,Bd7,d4,Na6,b3,Nc7,Ne2,h6,O-O,O-O,h3,Nh7,Kh2,Bd6,e4,dxe4,fxe4,f6,Nd2,e5,Nf3,exd4,cxd4,Qe7,Nh4,Qf7,Nf5,Bxf5,exf5,Rfe8,Bf4,Bxf4,Nxf4,Ng5,d5,Rad8,Qc2,Nxd5,Qc4,Kh7,h4,Nxf4,Qxf4,Qh5,Kg1,Re5,hxg5,hxg5,Qc4,g4,Rf4,Rde8,Raf1,Qh6,Rxg4,b5,Qf4,Qxf4,Rgxf4,Re3,Kh2,g5,Rd4,Kg7,Rd7+,R3e7,Rxe7+,Rxe7,Bxc6,a6,a4,Re5,a5,Re2+,Kh3,Re3,b4,Rb3,Bb7,Rxb4,Bxa6,Rb2,Bb7,Ra2,a6,b4,Rb1,Ra4,Rb3,Ra5,g4,Ra3,a7,Rxb3+,Kg2,Ra3,a8=Q,Rxa8,Bxa8,b3,Be4,b2,Kf3,Kf7,Ke3,Ke7,Kd4,Kd6,Bd5,b1=Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,475738415,Luzilein,alwayslearning,1391,1413,0.0,0.0,900+0,2020.12.27,04:29:00,C62,50,0-1,e4 e5 Nf3 Nc6 Bb5 d6 Bxc6+ bxc6 d4 exd4 Nxd4 c5 Ne2 Nf6 Nec3 Bb7 O-O Be7 Re1 O-O e5 Nd7 e6 fxe6 Rxe6 Bc8 Qd5 Rb8 Rxe7+ Kh8 Bg5 Nf6 Bxf6 Rxf6 Re4 Bb7 Qd3 Bxe4 Nxe4 Re6 h3 d5 Nxc5 Re1+ Kh2 Qd6+ g3 Qxc5 Qc3 Qxf2#,e4,e5,Nf3,Nc6,Bb5,d6,Bxc6+,bxc6,d4,exd4,Nxd4,c5,Ne2,Nf6,Nec3,Bb7,O-O,Be7,Re1,O-O,e5,Nd7,e6,fxe6,Rxe6,Bc8,Qd5,Rb8,Rxe7+,Kh8,Bg5,Nf6,Bxf6,Rxf6,Re4,Bb7,Qd3,Bxe4,Nxe4,Re6,h3,d5,Nxc5,Re1+,Kh2,Qd6+,g3,Qxc5,Qc3,Qxf2#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,475738409,Enricat,KevinHII,1971,1893,0.0,0.0,900+0,2020.12.27,04:22:00,D10,76,0-1,d4 d5 c4 c6 Nc3 f5 Nf3 Nf6 cxd5 cxd5 g3 e6 Bg2 a6 O-O Bd6 Bg5 O-O Rc1 Nbd7 a3 h6 Bd2 Ne4 Nxe4 fxe4 Nh4 Qf6 Bh3 Nb6 Ng2 Qxd4 e3 Qxb2 Bc3 Qxa3 Qg4 Rf7 Nf4 e5 Qh4 exf4 gxf4 Bxh3 Qxh3 Rc8 Bd4 Rxc1 Bxb6 Rxf1+ Qxf1 Bc7 Bd4 Qe7 Kh1 Qd7 Qb1 b5 Qa2 a5 Qb3 a4 Qb4 Bd6 Qa5 b4 Qxd5 b3 Qxe4 a3 Qb1 b2 Qa2 Qb7+ Kg1 b1=Q+,d4,d5,c4,c6,Nc3,f5,Nf3,Nf6,cxd5,cxd5,g3,e6,Bg2,a6,O-O,Bd6,Bg5,O-O,Rc1,Nbd7,a3,h6,Bd2,Ne4,Nxe4,fxe4,Nh4,Qf6,Bh3,Nb6,Ng2,Qxd4,e3,Qxb2,Bc3,Qxa3,Qg4,Rf7,Nf4,e5,Qh4,exf4,gxf4,Bxh3,Qxh3,Rc8,Bd4,Rxc1,Bxb6,Rxf1+,Qxf1,Bc7,Bd4,Qe7,Kh1,Qd7,Qb1,b5,Qa2,a5,Qb3,a4,Qb4,Bd6,Qa5,b4,Qxd5,b3,Qxe4,a3,Qb1,b2,Qa2,Qb7+,Kg1,b1=Q+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,475738403,KnightMeKing,acamuffo,1970,1993,0.0,0.0,900+0,2020.12.27,04:12:00,A03,108,0-1,f4 d5 Nf3 c5 e3 Nc6 c3 e6 d4 b6 Bd3 f5 O-O Be7 Qe1 Nf6 Qg3 O-O Ne5 Bb7 Nd2 Nxe5 fxe5 Ng4 Nf3 h5 h3 h4 Qf4 g5 Nxg5 Bxg5 Qf3 Nh6 Qh5 Bc6 Qg6+ Kh8 Qxe6 Be8 c4 Bf7 Qc6 Rc8 Qb5 dxc4 Bxf5 cxd4 Bxc8 Qxc8 exd4 Bxc1 Raxc1 Nf5 d5 Ne3 Rf4 Bxd5 Rxh4+ Kg8 Re1 Bc6 Qb4 Qd8 g3 Qd5 Rh8+ Kxh8 Qxf8+ Kh7 Qe7+ Kg8 Qg5+ Kf8 Qf4+ Ke8 Kf2 Nd1+ Rxd1 Qxd1 Qe3 Qc2+ Qe2 Qf5+ Ke3 Qxh3 Qf2 Qh6+ Kd4 b5 Qf6 Qxf6 exf6 Kf7 Ke5 Bd7 Kd6 Be8 Ke5 a5 g4 b4 g5 c3 bxc3 bxc3 Kd6 c2,f4,d5,Nf3,c5,e3,Nc6,c3,e6,d4,b6,Bd3,f5,O-O,Be7,Qe1,Nf6,Qg3,O-O,Ne5,Bb7,Nd2,Nxe5,fxe5,Ng4,Nf3,h5,h3,h4,Qf4,g5,Nxg5,Bxg5,Qf3,Nh6,Qh5,Bc6,Qg6+,Kh8,Qxe6,Be8,c4,Bf7,Qc6,Rc8,Qb5,dxc4,Bxf5,cxd4,Bxc8,Qxc8,exd4,Bxc1,Raxc1,Nf5,d5,Ne3,Rf4,Bxd5,Rxh4+,Kg8,Re1,Bc6,Qb4,Qd8,g3,Qd5,Rh8+,Kxh8,Qxf8+,Kh7,Qe7+,Kg8,Qg5+,Kf8,Qf4+,Ke8,Kf2,Nd1+,Rxd1,Qxd1,Qe3,Qc2+,Qe2,Qf5+,Ke3,Qxh3,Qf2,Qh6+,Kd4,b5,Qf6,Qxf6,exf6,Kf7,Ke5,Bd7,Kd6,Be8,Ke5,a5,g4,b4,g5,c3,bxc3,bxc3,Kd6,c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,475738396,serrag,Gurucool,1430,1541,0.0,0.0,900+0,2020.12.27,04:12:00,C00,78,0-1,e4 e6 Nf3 Nc6 Bb5 Nf6 d3 h6 h3 a6 Bxc6 dxc6 O-O Bc5 a3 Bb6 b4 c5 bxc5 Bxc5 Nbd2 Bd7 Bb2 Bc6 Bxf6 Qxf6 Re1 O-O-O Nc4 g5 e5 Qf5 a4 g4 Nh4 Qxf2+ Kh2 Qxh4 Qxg4 Qf2 Re2 Qd4 Ree1 Qxg4 hxg4 Rdg8 Kh3 h5 Kg3 Rxg4+ Kh3 Bxg2+ Kh2 Bc6 Rf1 Rf8 Rf6 Rg7 Kh3 Bd4 Raf1 Bg2+ Kh4 Bxf1 Rxf1 Rh7 Nd2 Bxe5 Nf3 Bd6 Ng5 Rhh8 d4 Be7 Rg1 Bxg5+ Kxg5 Rfg8+,e4,e6,Nf3,Nc6,Bb5,Nf6,d3,h6,h3,a6,Bxc6,dxc6,O-O,Bc5,a3,Bb6,b4,c5,bxc5,Bxc5,Nbd2,Bd7,Bb2,Bc6,Bxf6,Qxf6,Re1,O-O-O,Nc4,g5,e5,Qf5,a4,g4,Nh4,Qxf2+,Kh2,Qxh4,Qxg4,Qf2,Re2,Qd4,Ree1,Qxg4,hxg4,Rdg8,Kh3,h5,Kg3,Rxg4+,Kh3,Bxg2+,Kh2,Bc6,Rf1,Rf8,Rf6,Rg7,Kh3,Bd4,Raf1,Bg2+,Kh4,Bxf1,Rxf1,Rh7,Nd2,Bxe5,Nf3,Bd6,Ng5,Rhh8,d4,Be7,Rg1,Bxg5+,Kxg5,Rfg8+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,475738394,CarveItUp,bunicul,1754,1684,0.0,0.0,900+0,2020.12.27,04:04:00,B21,91,1-0,e4 c5 d4 cxd4 c3 dxc3 Nxc3 e6 Bc4 Bb4 Bd2 Ne7 Nf3 O-O a3 Ba5 b4 Bc7 O-O Ng6 Qe2 a6 Rfd1 Bf4 Rac1 Qc7 g3 Bxd2 Nxd2 b5 Bb3 Bb7 Nxb5 axb5 Rxc7 Bc6 Rxc6 dxc6 Nb1 Na6 Rd6 Nb8 Qc2 Ne5 Kg2 Ng4 h3 Nf6 f4 Ra6 a4 Rb6 a5 Ra6 Qd3 Ra8 g4 Na6 Qd4 Rac8 Nc3 h6 g5 hxg5 fxg5 Nh7 h4 c5 bxc5 Nxc5 Ba2 Na4 Nxb5 Rc2+ Kg3 Rxa2 Qc4 Ra1 Nd4 Ra3+ Kg4 Rb8 Nb5 Ra1 Kf4 Nb2 Qc6 Rxa5 Nc7 e5+ Kf5,e4,c5,d4,cxd4,c3,dxc3,Nxc3,e6,Bc4,Bb4,Bd2,Ne7,Nf3,O-O,a3,Ba5,b4,Bc7,O-O,Ng6,Qe2,a6,Rfd1,Bf4,Rac1,Qc7,g3,Bxd2,Nxd2,b5,Bb3,Bb7,Nxb5,axb5,Rxc7,Bc6,Rxc6,dxc6,Nb1,Na6,Rd6,Nb8,Qc2,Ne5,Kg2,Ng4,h3,Nf6,f4,Ra6,a4,Rb6,a5,Ra6,Qd3,Ra8,g4,Na6,Qd4,Rac8,Nc3,h6,g5,hxg5,fxg5,Nh7,h4,c5,bxc5,Nxc5,Ba2,Na4,Nxb5,Rc2+,Kg3,Rxa2,Qc4,Ra1,Nd4,Ra3+,Kg4,Rb8,Nb5,Ra1,Kf4,Nb2,Qc6,Rxa5,Nc7,e5+,Kf5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,475738385,blore,Achonk,2001,2022,0.0,0.0,900+0,2020.12.27,04:22:00,B28,68,0-1,e4 c5 Nf3 a6 c3 Nc6 d4 e6 d5 Na7 dxe6 fxe6 e5 Nc6 Bc4 b5 Be2 Bb7 O-O Nge7 Bf4 Ng6 Bg3 Be7 a4 c4 axb5 axb5 Na3 Qb6 Nc2 O-O Ne3 Qc7 Rxa8 Bxa8 Qd2 Ncxe5 Nxe5 Nxe5 Bxe5 Qxe5 Qxd7 Qf6 Qxb5 Bd6 Qxc4 Qh6 Ng4 Qg6 Ne3 Qh6 Ng4 Qg6 f4 Bd5 Qa6 Bc5+ Kh1 Qe4 Bf3 Qxf4 Qe2 Bc4 Qe1 Bxf1 Qxf1 Qxg4,e4,c5,Nf3,a6,c3,Nc6,d4,e6,d5,Na7,dxe6,fxe6,e5,Nc6,Bc4,b5,Be2,Bb7,O-O,Nge7,Bf4,Ng6,Bg3,Be7,a4,c4,axb5,axb5,Na3,Qb6,Nc2,O-O,Ne3,Qc7,Rxa8,Bxa8,Qd2,Ncxe5,Nxe5,Nxe5,Bxe5,Qxe5,Qxd7,Qf6,Qxb5,Bd6,Qxc4,Qh6,Ng4,Qg6,Ne3,Qh6,Ng4,Qg6,f4,Bd5,Qa6,Bc5+,Kh1,Qe4,Bf3,Qxf4,Qe2,Bc4,Qe1,Bxf1,Qxf1,Qxg4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS unrated standard game,475738363,Euphron,bacochess,1466,1822,0.0,0.0,900+0,2020.12.27,04:27:00,A00,0,0-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS unrated standard game,475738350,bacochess,Euphron,1822,1466,0.0,0.0,900+0,2020.12.27,04:24:00,B00,1,1-0,e4,e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,475738335,KevinHII,kunde,1882,2037,0.0,0.0,900+0,2020.12.27,04:15:00,C41,85,1-0,e4 e5 Nf3 d6 Bc4 Be7 Nc3 Nf6 h3 O-O a3 c6 d3 d5 exd5 cxd5 Ba2 e4 dxe4 dxe4 Qxd8 Rxd8 Ng5 Bf5 Nxf7 Kf8 Nxd8 Bxd8 O-O Nbd7 Be3 Bb6 Rae1 Bxe3 Rxe3 Nc5 f3 exf3 Rfxf3 Bxc2 Nd5 Nd7 Nxf6 Nxf6 Rf2 Bg6 g4 h6 h4 Re8 Rxe8+ Kxe8 Be6 Ke7 Bf5 Bf7 h5 Bd5 Rc2 Kd6 Kf2 Bc6 Ke3 Nd5+ Kd4 Nf4 Rf2 Nd5 Be4 Nf6 Bxc6 bxc6 Rf4 c5+ Kc4 Nd7 Rf5 Nb6+ Kb5 Nd5 Rf7 Nc7+ Ka5 Ne6 Rxa7,e4,e5,Nf3,d6,Bc4,Be7,Nc3,Nf6,h3,O-O,a3,c6,d3,d5,exd5,cxd5,Ba2,e4,dxe4,dxe4,Qxd8,Rxd8,Ng5,Bf5,Nxf7,Kf8,Nxd8,Bxd8,O-O,Nbd7,Be3,Bb6,Rae1,Bxe3,Rxe3,Nc5,f3,exf3,Rfxf3,Bxc2,Nd5,Nd7,Nxf6,Nxf6,Rf2,Bg6,g4,h6,h4,Re8,Rxe8+,Kxe8,Be6,Ke7,Bf5,Bf7,h5,Bd5,Rc2,Kd6,Kf2,Bc6,Ke3,Nd5+,Kd4,Nf4,Rf2,Nd5,Be4,Nf6,Bxc6,bxc6,Rf4,c5+,Kc4,Nd7,Rf5,Nb6+,Kb5,Nd5,Rf7,Nc7+,Ka5,Ne6,Rxa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS unrated standard game,475738322,alexeikimsuman,bacochess,1562,1822,0.0,0.0,900+0,2020.12.27,03:59:00,B43,58,0-1,e4 c5 Nf3 e6 d4 cxd4 Nxd4 a6 Nc3 Qc7 Be2 b5 Be3 Bb7 Bf3 Nc6 a3 Nf6 O-O Be7 Qd2 Rd8 Rad1 O-O Rfe1 Ne5 Be2 Nc4 Bxc4 Qxc4 f3 d6 Qf2 Rc8 Rc1 Qc7 Red1 Nd7 Qg3 Rfd8 Qh3 Bf6 Nce2 Ne5 b3 Ng6 c4 bxc4 Rxc4 Qe7 Rdc1 Rxc4 Rxc4 d5 Ra4 dxe4 fxe4 h6,e4,c5,Nf3,e6,d4,cxd4,Nxd4,a6,Nc3,Qc7,Be2,b5,Be3,Bb7,Bf3,Nc6,a3,Nf6,O-O,Be7,Qd2,Rd8,Rad1,O-O,Rfe1,Ne5,Be2,Nc4,Bxc4,Qxc4,f3,d6,Qf2,Rc8,Rc1,Qc7,Red1,Nd7,Qg3,Rfd8,Qh3,Bf6,Nce2,Ne5,b3,Ng6,c4,bxc4,Rxc4,Qe7,Rdc1,Rxc4,Rxc4,d5,Ra4,dxe4,fxe4,h6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
