Event,GameNo,White,Black,WhiteElo,BlackElo,WhiteRD,BlackRD,TimeControl,Date,Time,ECO,PlyCount,Result,Moves,White_Move_1,Black_Move_1,White_Move_2,Black_Move_2,White_Move_3,Black_Move_3,White_Move_4,Black_Move_4,White_Move_5,Black_Move_5,White_Move_6,Black_Move_6,White_Move_7,Black_Move_7,White_Move_8,Black_Move_8,White_Move_9,Black_Move_9,White_Move_10,Black_Move_10,White_Move_11,Black_Move_11,White_Move_12,Black_Move_12,White_Move_13,Black_Move_13,White_Move_14,Black_Move_14,White_Move_15,Black_Move_15,White_Move_16,Black_Move_16,White_Move_17,Black_Move_17,White_Move_18,Black_Move_18,White_Move_19,Black_Move_19,White_Move_20,Black_Move_20,White_Move_21,Black_Move_21,White_Move_22,Black_Move_22,White_Move_23,Black_Move_23,White_Move_24,Black_Move_24,White_Move_25,Black_Move_25,White_Move_26,Black_Move_26,White_Move_27,Black_Move_27,White_Move_28,Black_Move_28,White_Move_29,Black_Move_29,White_Move_30,Black_Move_30,White_Move_31,Black_Move_31,White_Move_32,Black_Move_32,White_Move_33,Black_Move_33,White_Move_34,Black_Move_34,White_Move_35,Black_Move_35,White_Move_36,Black_Move_36,White_Move_37,Black_Move_37,White_Move_38,Black_Move_38,White_Move_39,Black_Move_39,White_Move_40,Black_Move_40,White_Move_41,Black_Move_41,White_Move_42,Black_Move_42,White_Move_43,Black_Move_43,White_Move_44,Black_Move_44,White_Move_45,Black_Move_45,White_Move_46,Black_Move_46,White_Move_47,Black_Move_47,White_Move_48,Black_Move_48,White_Move_49,Black_Move_49,White_Move_50,Black_Move_50,White_Move_51,Black_Move_51,White_Move_52,Black_Move_52,White_Move_53,Black_Move_53,White_Move_54,Black_Move_54,White_Move_55,Black_Move_55,White_Move_56,Black_Move_56,White_Move_57,Black_Move_57,White_Move_58,Black_Move_58,White_Move_59,Black_Move_59,White_Move_60,Black_Move_60,White_Move_61,Black_Move_61,White_Move_62,Black_Move_62,White_Move_63,Black_Move_63,White_Move_64,Black_Move_64,White_Move_65,Black_Move_65,White_Move_66,Black_Move_66,White_Move_67,Black_Move_67,White_Move_68,Black_Move_68,White_Move_69,Black_Move_69,White_Move_70,Black_Move_70,White_Move_71,Black_Move_71,White_Move_72,Black_Move_72,White_Move_73,Black_Move_73,White_Move_74,Black_Move_74,White_Move_75,Black_Move_75,White_Move_76,Black_Move_76,White_Move_77,Black_Move_77,White_Move_78,Black_Move_78,White_Move_79,Black_Move_79,White_Move_80,Black_Move_80,White_Move_81,Black_Move_81,White_Move_82,Black_Move_82,White_Move_83,Black_Move_83,White_Move_84,Black_Move_84,White_Move_85,Black_Move_85,White_Move_86,Black_Move_86,White_Move_87,Black_Move_87,White_Move_88,Black_Move_88,White_Move_89,Black_Move_89,White_Move_90,Black_Move_90,White_Move_91,Black_Move_91,White_Move_92,Black_Move_92,White_Move_93,Black_Move_93,White_Move_94,Black_Move_94,White_Move_95,Black_Move_95,White_Move_96,Black_Move_96,White_Move_97,Black_Move_97,White_Move_98,Black_Move_98,White_Move_99,Black_Move_99,White_Move_100,Black_Move_100,White_Move_101,Black_Move_101,White_Move_102,Black_Move_102,White_Move_103,Black_Move_103,White_Move_104,Black_Move_104,White_Move_105,Black_Move_105,White_Move_106,Black_Move_106,White_Move_107,Black_Move_107,White_Move_108,Black_Move_108,White_Move_109,Black_Move_109,White_Move_110,Black_Move_110,White_Move_111,Black_Move_111,White_Move_112,Black_Move_112,White_Move_113,Black_Move_113,White_Move_114,Black_Move_114,White_Move_115,Black_Move_115,White_Move_116,Black_Move_116,White_Move_117,Black_Move_117,White_Move_118,Black_Move_118,White_Move_119,Black_Move_119,White_Move_120,Black_Move_120,White_Move_121,Black_Move_121,White_Move_122,Black_Move_122,White_Move_123,Black_Move_123,White_Move_124,Black_Move_124,White_Move_125,Black_Move_125,White_Move_126,Black_Move_126,White_Move_127,Black_Move_127,White_Move_128,Black_Move_128,White_Move_129,Black_Move_129,White_Move_130,Black_Move_130,White_Move_131,Black_Move_131,White_Move_132,Black_Move_132,White_Move_133,Black_Move_133,White_Move_134,Black_Move_134,White_Move_135,Black_Move_135,White_Move_136,Black_Move_136,White_Move_137,Black_Move_137,White_Move_138,Black_Move_138,White_Move_139,Black_Move_139,White_Move_140,Black_Move_140,White_Move_141,Black_Move_141,White_Move_142,Black_Move_142,White_Move_143,Black_Move_143,White_Move_144,Black_Move_144,White_Move_145,Black_Move_145,White_Move_146,Black_Move_146,White_Move_147,Black_Move_147,White_Move_148,Black_Move_148,White_Move_149,Black_Move_149,White_Move_150,Black_Move_150,White_Move_151,Black_Move_151,White_Move_152,Black_Move_152,White_Move_153,Black_Move_153,White_Move_154,Black_Move_154,White_Move_155,Black_Move_155
FICS rated standard game,493564688,ricardoflorez,jatapia,1734,1777,0.0,0.0,900+10,2021.12.25,22:31:00,C21,68,0-1,e4 e5 d4 exd4 c3 dxc3 Bc4 d6 Nxc3 Be6 Bxe6 fxe6 Qh5+ g6 Qb5+ Nd7 Qxb7 Rb8 Qxa7 Be7 b3 Ngf6 Bh6 Bf8 Qe3 Ng4 Qg3 Nxh6 Nf3 Nf7 O-O Bg7 Rad1 Bxc3 Ng5 Qxg5 Qxc3 Qc5 Qh3 O-O Qxe6 Ne5 Rc1 Qb6 Kh1 Rbe8 Qd5 c6 Qd2 Rd8 f4 Ng4 Rc3 d5 e5 d4 Rd3 c5 h3 Ne3 Rf3 Qe6 b4 Nxe5 fxe5 Rxf3 gxf3 Qxh3+,e4,e5,d4,exd4,c3,dxc3,Bc4,d6,Nxc3,Be6,Bxe6,fxe6,Qh5+,g6,Qb5+,Nd7,Qxb7,Rb8,Qxa7,Be7,b3,Ngf6,Bh6,Bf8,Qe3,Ng4,Qg3,Nxh6,Nf3,Nf7,O-O,Bg7,Rad1,Bxc3,Ng5,Qxg5,Qxc3,Qc5,Qh3,O-O,Qxe6,Ne5,Rc1,Qb6,Kh1,Rbe8,Qd5,c6,Qd2,Rd8,f4,Ng4,Rc3,d5,e5,d4,Rd3,c5,h3,Ne3,Rf3,Qe6,b4,Nxe5,fxe5,Rxf3,gxf3,Qxh3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,493564680,KolaTwoOFour,timisrejoicing,1892,1677,0.0,0.0,900+0,2021.12.25,22:39:00,C41,71,0-1,e4 e5 Nf3 d6 Bb5+ Bd7 Bxd7+ Nxd7 d4 exd4 Qxd4 c5 Qd5 b6 Ng5 Ne5 f4 Ne7 Qd2 h6 fxe5 hxg5 exd6 Ng6 O-O Qxd6 Qxd6 Bxd6 g3 f6 Nc3 O-O-O Nb5 Bb8 Be3 a6 Nc3 Ne7 Rad1 Rxd1 Rxd1 Be5 Rd3 Rd8 Na4 Rxd3 cxd3 Kb7 b3 Nc6 Kf2 Nb4 Ke2 Nxa2 Bd2 Kc6 Be3 Nc3+ Nxc3 Bxc3 h4 gxh4 gxh4 Bd4 Bf4 Kb5 Kf3 Kb4 Kg4 g6 e5,e4,e5,Nf3,d6,Bb5+,Bd7,Bxd7+,Nxd7,d4,exd4,Qxd4,c5,Qd5,b6,Ng5,Ne5,f4,Ne7,Qd2,h6,fxe5,hxg5,exd6,Ng6,O-O,Qxd6,Qxd6,Bxd6,g3,f6,Nc3,O-O-O,Nb5,Bb8,Be3,a6,Nc3,Ne7,Rad1,Rxd1,Rxd1,Be5,Rd3,Rd8,Na4,Rxd3,cxd3,Kb7,b3,Nc6,Kf2,Nb4,Ke2,Nxa2,Bd2,Kc6,Be3,Nc3+,Nxc3,Bxc3,h4,gxh4,gxh4,Bd4,Bf4,Kb5,Kf3,Kb4,Kg4,g6,e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,493564654,YVVY,FocusPokus,1580,1634,0.0,0.0,900+2,2021.12.25,22:19:00,D00,61,1-0,d4 d5 e3 Nf6 c3 Bd7 Nd2 e6 Nb3 b6 Nf3 Ba4 Qd3 Ne4 Ne5 Qg5 f4 Qh4+ g3 Nxg3 hxg3 Qxh1 Kf2 h5 Nf3 h4 Bg2 hxg3+ Kxg3 Qh6 f5 Be7 e4 Bh4+ Nxh4 Qxh4+ Kf3 Qh5+ Kf2 Bxb3 axb3 c6 exd5 O-O dxc6 exf5 c7 Na6 Bxa8 Qh2+ Bg2 Nxc7 Qg3 Qxg3+ Kxg3 Re8 Bf4 Nd5 Bxd5 Re2 Rxa7,d4,d5,e3,Nf6,c3,Bd7,Nd2,e6,Nb3,b6,Nf3,Ba4,Qd3,Ne4,Ne5,Qg5,f4,Qh4+,g3,Nxg3,hxg3,Qxh1,Kf2,h5,Nf3,h4,Bg2,hxg3+,Kxg3,Qh6,f5,Be7,e4,Bh4+,Nxh4,Qxh4+,Kf3,Qh5+,Kf2,Bxb3,axb3,c6,exd5,O-O,dxc6,exf5,c7,Na6,Bxa8,Qh2+,Bg2,Nxc7,Qg3,Qxg3+,Kxg3,Re8,Bf4,Nd5,Bxd5,Re2,Rxa7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS unrated standard game,493564618,ADITYAREDDY,BlitzThree,1487,1556,0.0,0.0,900+0,2021.12.25,22:12:00,D00,133,0-1,d4 d5 a3 h6 c3 Nf6 Bf4 e6 h3 a6 e3 Bd6 Be5 Bxe5 dxe5 Nfd7 Bd3 Nxe5 Bc2 O-O Nf3 Nxf3+ Qxf3 Qf6 Qxf6 gxf6 Nd2 Bd7 b4 Bc6 a4 Nd7 O-O Ne5 Rfe1 Nc4 Nxc4 dxc4 e4 Kh8 e5 f5 Re3 Rg8 g3 f4 Ree1 fxg3 fxg3 Rxg3+ Kf2 Rf3+ Ke2 Rg8 Rg1 Rxg1 Rxg1 Rxc3 Kd2 Rxh3 Rf1 Rh2+ Kc3 Kg8 Rf6 Kf8 Bg6 Rh3+ Kxc4 Be8 Bc2 Rh4+ Kc3 Kg7 b5 axb5 axb5 Rh5 Kd4 Bxb5 Rf2 Bc6 Bd1 Rh4+ Kc5 Rh3 Kd4 Rh4+ Kc5 Rh3 Kd4 Rh4+ Kc5 Rh1 Bb3 Rc1+ Kd4 Rb1 Bc2 Rh1 Rf4 Rh2 Rg4+ Kf8 Bh7 Rd2+ Ke3 Rh2 Rg8+ Ke7 Rc8 Kd7 Rf8 Ke7 Rc8 Rh3+ Kf4 Kd7 Rf8 Ke7 Ra8 Rh4+ Kg3 Rb4 Rg8 Rb5 Rg7 Rxe5 Bg6 Kf6 Rxf7+ Kxg6 Rxc7,d4,d5,a3,h6,c3,Nf6,Bf4,e6,h3,a6,e3,Bd6,Be5,Bxe5,dxe5,Nfd7,Bd3,Nxe5,Bc2,O-O,Nf3,Nxf3+,Qxf3,Qf6,Qxf6,gxf6,Nd2,Bd7,b4,Bc6,a4,Nd7,O-O,Ne5,Rfe1,Nc4,Nxc4,dxc4,e4,Kh8,e5,f5,Re3,Rg8,g3,f4,Ree1,fxg3,fxg3,Rxg3+,Kf2,Rf3+,Ke2,Rg8,Rg1,Rxg1,Rxg1,Rxc3,Kd2,Rxh3,Rf1,Rh2+,Kc3,Kg8,Rf6,Kf8,Bg6,Rh3+,Kxc4,Be8,Bc2,Rh4+,Kc3,Kg7,b5,axb5,axb5,Rh5,Kd4,Bxb5,Rf2,Bc6,Bd1,Rh4+,Kc5,Rh3,Kd4,Rh4+,Kc5,Rh3,Kd4,Rh4+,Kc5,Rh1,Bb3,Rc1+,Kd4,Rb1,Bc2,Rh1,Rf4,Rh2,Rg4+,Kf8,Bh7,Rd2+,Ke3,Rh2,Rg8+,Ke7,Rc8,Kd7,Rf8,Ke7,Rc8,Rh3+,Kf4,Kd7,Rf8,Ke7,Ra8,Rh4+,Kg3,Rb4,Rg8,Rb5,Rg7,Rxe5,Bg6,Kf6,Rxf7+,Kxg6,Rxc7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,493564606,zti,bartab,2132,1531,0.0,0.0,600+12,2021.12.25,22:22:00,C20,39,1/2-1/2,e4 e5 g3 Bc5 Bg2 Nf6 Ne2 O-O O-O d6 c3 Nc6 d4 exd4 cxd4 Bb6 Nbc3 Ba5 a3 Bxc3 bxc3 Re8 Qc2 Nh5 Be3 Bg4 h3 Bxe2 Qxe2 Nf6 f3 Nh5 Kh2 d5 e5 Re6 f4 Rg6 Qxh5,e4,e5,g3,Bc5,Bg2,Nf6,Ne2,O-O,O-O,d6,c3,Nc6,d4,exd4,cxd4,Bb6,Nbc3,Ba5,a3,Bxc3,bxc3,Re8,Qc2,Nh5,Be3,Bg4,h3,Bxe2,Qxe2,Nf6,f3,Nh5,Kh2,d5,e5,Re6,f4,Rg6,Qxh5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,493564593,meroramadan,TheNorthernPike,1919,1843,0.0,0.0,2100+30,2021.12.25,17:40:00,C23,142,0-1,e4 e5 Bc4 Bc5 d4 Bxd4 Nf3 Bb6 Qd5 Qe7 Qxe5 Nc6 Qxe7+ Ngxe7 O-O d6 Nc3 Bg4 Be2 Nb4 Ne1 Be6 a3 Nbc6 Bb5 a6 Bd3 O-O h3 f5 Bg5 fxe4 Nxe4 Nf5 g4 Nfd4 c3 Nb3 Rd1 Rf7 Ng2 Raf8 Be3 Ne5 Bxb6 Nf3+ Kh1 cxb6 Nxd6 Rd7 Ne4 Rfd8 Be2 Nfd2 Rfe1 Nxe4 Rxd7 Rxd7 Kg1 Bd5 Bf3 Nf6 Bxd5+ Rxd5 Nf4 Rd2 Re7 Rxb2 Ne6 g6 Rg7+ Kh8 Rf7 h5 Rxf6 hxg4 hxg4 Kh7 Rf7+ Kh6 g5+ Kh5 f3 Kh4 Kf1 Kg3 Ke1 Nc1 Nd4 Nd3+ Kd1 Kf2 Re7 Nf4 Re4 Kg3 Kc1 Nd3+ Kd1 Nf2+ Kc1 Nxe4 Kxb2 Nxg5 Kc2 Nxf3 Kd3 g5 Ke3 g4 a4 Kg2 Ne2 Ng1 Nxg1 Kxg1 Kf4 Kf2 Kxg4 Ke3 Kf5 Kd3 Ke5 Kxc3 Kd6 b5 axb5 axb5 Kc5 b4 Kb6 b3 Kxb7 b2 Ka6 b1=Q Ka5 Kc4 Ka6 Kc5 Ka5 Qb5#,e4,e5,Bc4,Bc5,d4,Bxd4,Nf3,Bb6,Qd5,Qe7,Qxe5,Nc6,Qxe7+,Ngxe7,O-O,d6,Nc3,Bg4,Be2,Nb4,Ne1,Be6,a3,Nbc6,Bb5,a6,Bd3,O-O,h3,f5,Bg5,fxe4,Nxe4,Nf5,g4,Nfd4,c3,Nb3,Rd1,Rf7,Ng2,Raf8,Be3,Ne5,Bxb6,Nf3+,Kh1,cxb6,Nxd6,Rd7,Ne4,Rfd8,Be2,Nfd2,Rfe1,Nxe4,Rxd7,Rxd7,Kg1,Bd5,Bf3,Nf6,Bxd5+,Rxd5,Nf4,Rd2,Re7,Rxb2,Ne6,g6,Rg7+,Kh8,Rf7,h5,Rxf6,hxg4,hxg4,Kh7,Rf7+,Kh6,g5+,Kh5,f3,Kh4,Kf1,Kg3,Ke1,Nc1,Nd4,Nd3+,Kd1,Kf2,Re7,Nf4,Re4,Kg3,Kc1,Nd3+,Kd1,Nf2+,Kc1,Nxe4,Kxb2,Nxg5,Kc2,Nxf3,Kd3,g5,Ke3,g4,a4,Kg2,Ne2,Ng1,Nxg1,Kxg1,Kf4,Kf2,Kxg4,Ke3,Kf5,Kd3,Ke5,Kxc3,Kd6,b5,axb5,axb5,Kc5,b4,Kb6,b3,Kxb7,b2,Ka6,b1=Q,Ka5,Kc4,Ka6,Kc5,Ka5,Qb5#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,493564588,entrenamiento,fjgold,1763,1845,0.0,0.0,900+0,2021.12.25,22:04:00,A02,123,1-0,f4 e5 fxe5 Nc6 Nf3 d5 d4 Bg4 c3 Bxf3 exf3 Qh4+ g3 Qh5 Bg2 O-O-O O-O Nh6 Nd2 Kb8 Nb3 g5 Be3 g4 Nc5 Rg8 Nd3 Nf5 Qd2 Nh4 Nf4 Qh6 Nxd5 Qe6 f4 Nf3+ Rxf3 gxf3 Bxf3 Rxd5 Bxd5 Qxd5 Kf2 h5 b3 h4 Rg1 hxg3+ Rxg3 Rh8 Rg2 Rh3 Qe2 Qe4 b4 Ne7 Bd2 Qd3 Qxd3 Rxd3 Ke2 Rh3 c4 Kc8 b5 Kd7 Bb4 Ng6 Rxg6 Bxb4 Rg2 Ke6 Rf2 Kf5 c5 Ra3 Kf1 Rd3 Rg2 Rxd4 Rg7 Rxf4+ Ke2 Kxe5 c6 bxc6 bxc6 Kd6 Rh7 Kxc6 h4 Rf2+ Kxf2 f6 h5 Bd6 Rf7 Be5 h6 Kd6 Rf8 Ke6 h7 f5 h8=Q Bxh8 Rxh8 c5 Ra8 Kd5 Rxa7 c4 Rc7 Kd4 a4 Kd3 a5 c3 a6 c2 a7 Kd2 a8=Q,f4,e5,fxe5,Nc6,Nf3,d5,d4,Bg4,c3,Bxf3,exf3,Qh4+,g3,Qh5,Bg2,O-O-O,O-O,Nh6,Nd2,Kb8,Nb3,g5,Be3,g4,Nc5,Rg8,Nd3,Nf5,Qd2,Nh4,Nf4,Qh6,Nxd5,Qe6,f4,Nf3+,Rxf3,gxf3,Bxf3,Rxd5,Bxd5,Qxd5,Kf2,h5,b3,h4,Rg1,hxg3+,Rxg3,Rh8,Rg2,Rh3,Qe2,Qe4,b4,Ne7,Bd2,Qd3,Qxd3,Rxd3,Ke2,Rh3,c4,Kc8,b5,Kd7,Bb4,Ng6,Rxg6,Bxb4,Rg2,Ke6,Rf2,Kf5,c5,Ra3,Kf1,Rd3,Rg2,Rxd4,Rg7,Rxf4+,Ke2,Kxe5,c6,bxc6,bxc6,Kd6,Rh7,Kxc6,h4,Rf2+,Kxf2,f6,h5,Bd6,Rf7,Be5,h6,Kd6,Rf8,Ke6,h7,f5,h8=Q,Bxh8,Rxh8,c5,Ra8,Kd5,Rxa7,c4,Rc7,Kd4,a4,Kd3,a5,c3,a6,c2,a7,Kd2,a8=Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS unrated standard game,493564564,FocusPokus,Shatrengbaba,1634,1937,0.0,0.0,1200+0,2021.12.25,21:50:00,A51,56,0-1,d4 Nf6 c4 e5 dxe5 Ne4 Qd4 Bb4+ Nc3 Nxc3 bxc3 Nc6 Qe3 Be7 Nf3 O-O Qd3 b6 e3 Bb7 Be2 Re8 O-O Bc5 a4 Nxe5 Nxe5 Rxe5 Ba3 Be4 Qd2 Qe7 Bxc5 bxc5 f3 Bc6 f4 Rxe3 Rae1 Re8 h3 Bxa4 Kf2 Bc6 g3 Qe4 Rg1 g6 h4 d6 Qd1 h5 Qd2 a5 Qd1 a4,d4,Nf6,c4,e5,dxe5,Ne4,Qd4,Bb4+,Nc3,Nxc3,bxc3,Nc6,Qe3,Be7,Nf3,O-O,Qd3,b6,e3,Bb7,Be2,Re8,O-O,Bc5,a4,Nxe5,Nxe5,Rxe5,Ba3,Be4,Qd2,Qe7,Bxc5,bxc5,f3,Bc6,f4,Rxe3,Rae1,Re8,h3,Bxa4,Kf2,Bc6,g3,Qe4,Rg1,g6,h4,d6,Qd1,h5,Qd2,a5,Qd1,a4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,493564538,Wzin,Akahriz,1798,1521,0.0,0.0,900+0,2021.12.25,21:57:00,C60,69,1-0,e4 e5 Nf3 Nc6 Bb5 d5 Nc3 d4 Ne2 f6 O-O a6 Ba4 b5 Bb3 a5 a3 a4 Bd5 Bb7 Ng3 Nge7 h3 g6 Be6 f5 d3 Qd6 exf5 gxf5 Bxf5 Nxf5 Nxf5 Qg6 Ng3 O-O-O Bg5 Be7 Bxe7 Nxe7 Nxe5 Qg7 Re1 Rhg8 Qd2 Nf5 Qf4 Rdf8 Qg4 Qg6 Nxg6 Rxg6 Re8+ Rxe8 Qxf5+ Ree6 Qxb5 Rb6 Qxa4 Rxb2 Qxd4 Rxc2 Qh8+ Kd7 Qxh7+ Kc8 Qxg6 Rc6 Qe8#,e4,e5,Nf3,Nc6,Bb5,d5,Nc3,d4,Ne2,f6,O-O,a6,Ba4,b5,Bb3,a5,a3,a4,Bd5,Bb7,Ng3,Nge7,h3,g6,Be6,f5,d3,Qd6,exf5,gxf5,Bxf5,Nxf5,Nxf5,Qg6,Ng3,O-O-O,Bg5,Be7,Bxe7,Nxe7,Nxe5,Qg7,Re1,Rhg8,Qd2,Nf5,Qf4,Rdf8,Qg4,Qg6,Nxg6,Rxg6,Re8+,Rxe8,Qxf5+,Ree6,Qxb5,Rb6,Qxa4,Rxb2,Qxd4,Rxc2,Qh8+,Kd7,Qxh7+,Kc8,Qxg6,Rc6,Qe8#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,493564516,ADITYAREDDY,LordRudman,1466,1528,0.0,0.0,1200+5,2021.12.25,22:06:00,A45,25,1-0,d4 Nf6 Bg5 e6 Bxf6 Qxf6 e3 Bb4+ c3 Bd6 Bd3 O-O Nd2 a6 Ne4 Qe7 f4 c6 a3 Bc7 Qh5 d5 Nf6+ Qxf6 Qxh7#,d4,Nf6,Bg5,e6,Bxf6,Qxf6,e3,Bb4+,c3,Bd6,Bd3,O-O,Nd2,a6,Ne4,Qe7,f4,c6,a3,Bc7,Qh5,d5,Nf6+,Qxf6,Qxh7#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,493564515,Azani,edrobaza,1821,1802,0.0,0.0,1200+10,2021.12.25,21:53:00,C17,36,1-0,e4 e6 d4 d5 Nc3 Bb4 e5 c5 a3 cxd4 axb4 dxc3 Qg4 cxb2 Bxb2 g6 h4 h5 Qd1 Ne7 Bd3 Nbc6 f4 Nxb4 Be2 Qb6 Nf3 Bd7 Nh2 Rc8 c3 Na6 g4 Qxb2 Rb1 Qxc3+,e4,e6,d4,d5,Nc3,Bb4,e5,c5,a3,cxd4,axb4,dxc3,Qg4,cxb2,Bxb2,g6,h4,h5,Qd1,Ne7,Bd3,Nbc6,f4,Nxb4,Be2,Qb6,Nf3,Bd7,Nh2,Rc8,c3,Na6,g4,Qxb2,Rb1,Qxc3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,493564505,LordRudman,jatapia,1531,1774,0.0,0.0,1200+5,2021.12.25,22:02:00,C44,15,0-1,e4 e5 Nf3 Nc6 Be2 Bc5 O-O d6 c3 h6 Bb5 Bd7 Bxc6 Bxc6 d3,e4,e5,Nf3,Nc6,Be2,Bc5,O-O,d6,c3,h6,Bb5,Bd7,Bxc6,Bxc6,d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
